"stateabb","ccode","year","milex","milper","irst","pec","tpop","upop","cinc","democ","autoc","polity","polity2","democracy","cgdppc","ln.gdp","gdp","atwar","initiator","civilwar.part","lsthreat","ww1","ww2","cold.war","majpower","super.power","status","mid.pres","disputes","ln.milex","lag.ln.milex","lag.milex","change.milex","change.ln.milex","growth.milex","lag.ln.gdp","lag.gdp","change.gdp","gdp.growth","total.rivals","rival.milex","avg.rival.milex"
"PER",135,1913,NA,7,0,43,"4270","144",0.0011931,4,2,2,2,0,916,22.0929784780746,3934220000,0,0,0,0.518493,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,22.060715482409,3809316000,124904000,0.0327890886447856,2,14.6920886797237,7.34604433986184
"PER",135,1914,832,7,0,147,"4350","146",0.0010349,4,2,2,2,0,899,22.0869694375365,3910650000,0,0,0,0.57559198,1,0,0,0,0,0,0,0,6.72503364216684,NA,NA,NA,NA,NA,22.0929784780746,3934220000,-23570000,-0.00599102236275551,2,17.4286790173085,8.71433950865423
"PER",135,1915,3519,7,0,468,"4430","148",0.0009742,4,2,2,2,0,965,22.1703789186914,4250825000,0,0,0,0.60025102,1,0,0,0,0,0,0,0,8.16621626859214,6.72503364216684,832,2687,1.4411826264253,3.22956730769231,22.0869694375365,3910650000,340175000,0.0869868180481506,2,17.4021069506412,8.70105347532061
"PER",135,1916,2860,7,0,413,"4510","150",0.0009663,4,2,2,2,0,1052,22.2691077172939,4691920000,0,0,0,0.61189902,1,0,0,0,0,0,0,0,7.95892649305011,8.16621626859214,3519,-659,-0.207289775542033,-0.187269110542768,22.1703789186914,4250825000,441095000,0.103766915833985,2,16.9520127874162,8.47600639370809
"PER",135,1917,2854,7,0,540,"4590","153",0.0009842,4,2,2,2,0,1077,22.3052932917931,4864809000,0,0,0,0.54162699,1,0,0,0,0,0,0,0,7.95682712209011,7.95892649305011,2860,-6,-0.00209937095999901,-0.0020979020979021,22.2691077172939,4691920000,172889000,0.0368482412317346,2,0,0
"PER",135,1918,NA,11,0,565,"4670","156",0.0011935,4,2,2,2,0,1070,22.3113125810208,4894180000,0,0,0,0.14279801,1,0,0,0,0,0,0,0,NA,7.95682712209011,2854,NA,NA,NA,22.3052932917931,4864809000,29371000,0.00603744155217605,2,17.5049072532859,8.75245362664296
"PER",135,1919,NA,12,0,477,"4750","160",0.0013434,NA,NA,NA,-4,NA,1091,22.343133371296,5052421000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,22.3113125810208,4894180000,158241000,0.0323324847063247,2,17.5623492496177,8.78117462480884
"PER",135,1920,463,14,0,657,"4830","166",0.001174,0,9,-9,-9,0,1089,22.3539582633554,5107410000,0,0,0,0,0,0,0,0,0,0,1,2,6.13988455222626,NA,NA,NA,NA,NA,22.343133371296,5052421000,54989000,0.0108836931839211,2,17.2374117946818,8.61870589734089
"PER",135,1921,NA,14,0,597,"4910","176",0.0014117,0,9,-9,-9,0,1116,22.3941043523986,5316624000,0,0,0,0.050119001,0,0,0,0,0,0,0,0,NA,6.13988455222626,463,NA,NA,NA,22.3539582633554,5107410000,209214000,0.0409628363495392,2,17.5239787684664,8.76198938423321
"PER",135,1922,NA,14,0,549,"4990","186",0.0014623,0,9,-9,-9,0,1194,22.4770762641047,5776572000,0,0,0,0.057333998,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,22.3941043523986,5316624000,459948000,0.0865112898711664,2,16.9753715645867,8.48768578229335
"PER",135,1923,6481,14,0,510,"5070","197",0.0014981,0,9,-9,-9,0,1256,22.5432861790914,6171984000,0,0,0,0.057659,0,0,0,0,0,0,0,0,8.77678438370149,NA,NA,NA,NA,NA,22.4770762641047,5776572000,395412000,0.0684509775001506,2,17.1296134682755,8.56480673413773
"PER",135,1924,5668,14,0,527,"5150","209",0.0016219,0,9,-9,-9,0,1353,22.6334268172022,6754176000,0,0,0,0.060982,0,0,0,0,0,0,0,0,8.6427680143243,8.77678438370149,6481,-813,-0.134016369377189,-0.12544360438204,22.5432861790914,6171984000,582192000,0.0943281771307249,2,17.3924747274497,8.69623736372485
"PER",135,1925,6676,10,0,486,"5230","220",0.0015087,0,9,-9,-9,0,1367,22.6592252122913,6930690000,0,0,0,0.186865,0,0,0,0,0,0,0,0,8.80642406385787,8.6427680143243,5668,1008,0.163656049533564,0.177840508115737,22.6334268172022,6754176000,176514000,0.0261340539541759,2,17.5744440603179,8.78722203015895
"PER",135,1926,6615,10,0,496,"5310","230",0.0015118,0,9,-9,-9,0,1483,22.7563296147779,7637450000,0,0,0,0.169943,0,0,0,0,0,0,0,0,8.79724623670353,8.80642406385787,6676,-61,-0.00917782715434079,-0.0091372079089275,22.6592252122913,6930690000,706760000,0.101975416589113,2,18.2801683780799,9.14008418903996
"PER",135,1927,6874,10,0,405,"5400","239",0.0014834,0,9,-9,-9,0,1486,22.7737650613188,7771780000,0,0,0,0.18850699,0,0,0,0,0,0,0,0,8.83564692253477,8.79724623670353,6615,259,0.0384006858312453,0.0391534391534392,22.7563296147779,7637450000,134330000,0.0175883311838375,2,18.4701764877134,9.2350882438567
"PER",135,1928,8977,11,0,637,"5480","248",0.0015572,0,9,-9,-9,0,1557,22.8359951419724,8270784000,0,0,0,0.174318,0,0,0,0,0,0,0,0,9.10253241934188,8.83564692253477,6874,2103,0.266885496807104,0.305935408786733,22.7737650613188,7771780000,499004000,0.0642071700434135,2,18.4457695707225,9.22288478536123
"PER",135,1929,10000,11,0,557,"5570","258",0.0015644,0,9,-9,-9,0,1693,22.9354258784429,9135428000,0,0,0,0.16868901,0,0,0,0,0,0,0,0,9.21044036697652,9.10253241934188,8977,1023,0.10790794763464,0.113957892391668,22.8359951419724,8270784000,864644000,0.104541963615541,2,18.3762009114421,9.18810045572106
"PER",135,1930,8320,11,0,498,"5650","268",0.0014967,NA,NA,NA,-6,NA,1476,22.8137066640846,8088480000,0,0,0,0.171644,0,0,0,0,0,0,0,0,9.02653771890043,9.21044036697652,10000,-1680,-0.183902648076087,-0.168,22.9354258784429,9135428000,-1046948000,-0.114603059648656,1,8.04974629095219,8.04974629095219
"PER",135,1931,7000,11,0,346,"5740","279",0.0014656,NA,NA,NA,-3,NA,1335,22.7294126334062,7434615000,0,0,0,0.17581999,0,0,0,0,0,0,0,0,8.8538082749772,9.02653771890043,8320,-1320,-0.172729443923233,-0.158653846153846,22.8137066640846,8088480000,-653865000,-0.0808390451605246,1,8.09407314806935,8.09407314806935
"PER",135,1932,6020,11,0,298,"5840","290",0.0014886,NA,NA,NA,0,NA,1263,22.6901795725299,7148580000,0,0,1,0.340864,0,0,0,0,0,0,1,6,8.70300863746445,8.8538082749772,7000,-980,-0.150799637512749,-0.14,22.7294126334062,7434615000,-286035000,-0.0384734111988314,1,7.97522083865341,7.97522083865341
"PER",135,1933,4367,10,0,283,"5940","301",0.0013802,4,2,2,2,0,1383,22.7970685100478,7955016000,0,0,0,0.33810601,0,0,0,0,0,0,1,4,8.38206051742474,8.70300863746445,6020,-1653,-0.320948120039708,-0.274584717607973,22.6901795725299,7148580000,806436000,0.112810656102331,0,0,0
"PER",135,1934,5709,10,0,306,"6040","322",0.0013683,4,2,2,2,0,1545,22.9240474139852,9032070000,0,0,0,0.337603,0,0,0,0,0,0,1,4,8.64997430265006,8.38206051742474,4367,1342,0.267913785225316,0.307304785894207,22.7970685100478,7955016000,1077054000,0.135393065205651,0,0,0
"PER",135,1935,7266,17,0,416,"6130","345",0.0014668,4,2,2,2,0,1663,23.0137665065308,9879883000,0,0,0,0.35664302,0,0,0,0,0,0,1,2,8.89109883061664,8.64997430265006,5709,1557,0.24112452796658,0.272727272727273,22.9240474139852,9032070000,847813000,0.093866965158596,0,0,0
"PER",135,1936,9305,17,0,470,"6240","370",0.001523,4,2,2,2,0,1715,23.060751748849,10355170000,0,0,0,0.478585,0,0,0,0,0,0,0,0,9.13841463240459,8.89109883061664,7266,2039,0.247315801787957,0.280622075419763,23.0137665065308,9879883000,475287000,0.0481065413426455,0,0,0
"PER",135,1937,8859,14,0,453,"6350","403",0.0014315,4,2,2,2,0,1710,23.0740952308679,10494270000,0,0,0,0.48242101,0,0,0,0,0,0,1,2,9.08930204359913,9.13841463240459,9305,-446,-0.0491125888054675,-0.0479312197743149,23.060751748849,10355170000,139100000,0.0134329035641134,0,0,0
"PER",135,1938,8683,14,0,640,"6460","439",0.0014553,4,2,2,2,0,1709,23.0896735386238,10659033000,0,0,0,0.53286701,0,0,0,0,0,0,1,2,9.06923753099818,9.08930204359913,8859,-176,-0.0200645126009444,-0.0198668021221357,23.0740952308679,10494270000,164763000,0.0157002821539755,0,0,0
"PER",135,1939,7373,15,0,615,"6570","478",0.0013783,4,2,2,2,0,1691,23.0951491681316,10717558000,0,0,0,0.54145902,0,1,0,0,0,0,1,2,8.90571557879409,9.06923753099818,8683,-1310,-0.163521952204091,-0.150869515144535,23.0896735386238,10659033000,58525000,0.00549064816667703,0,0,0
"PER",135,1940,7212,NA,0,771,"6680","521",0.0014501,4,2,2,2,0,1696,23.1140669144324,10922240000,0,0,0,0.55972898,0,1,0,0,0,0,1,2,8.88364023250367,8.90571557879409,7373,-161,-0.0220753462904177,-0.0218364302183643,23.0951491681316,10717558000,204682000,0.0190978206042832,0,0,0
"PER",135,1941,7953,32,0,621,"6800","545",0.0014718,4,2,2,2,0,1669,23.1149555312733,10931950000,0,0,0,0.51266301,0,1,0,0,0,0,1,2,8.98143022576764,8.88364023250367,7212,741,0.0977899932639623,0.102745424292845,23.1140669144324,10922240000,9710000,0.00088901177780382,0,0,0
"PER",135,1942,10076,32,0,663,"6920","571",0.0014577,4,2,2,2,0,1604,23.0921860861622,10685848000,0,0,0,0.47871602,0,1,0,0,0,0,1,4,9.2180108782804,8.98143022576764,7953,2123,0.236580652512767,0.266943291839557,23.1149555312733,10931950000,-246102000,-0.0225121776078376,0,0,0
"PER",135,1943,12953,32,0,782,"7040","598",0.0014733,4,2,2,2,0,1602,23.1079056429423,10855152000,0,0,0,0.42597699,0,1,0,0,0,0,1,2,9.46915989974286,9.2180108782804,10076,2877,0.25114902146246,0.285529972211195,23.0921860861622,10685848000,169304000,0.0158437589604494,0,0,0
"PER",135,1944,15784,32,0,1052,"7160","626",0.001447,4,2,2,2,0,1710,23.1901205261267,11785320000,0,0,0,0.38414401,0,1,0,0,0,0,0,0,9.66681540099209,9.46915989974286,12953,2831,0.19765550124923,0.218559407087161,23.1079056429423,10855152000,930168000,0.085689081092554,0,0,0
"PER",135,1945,18261,32,0,1083,"7290","656",0.0014238,4,2,2,2,0,1743,23.2262113045308,12218430000,0,0,0,0.132753,0,1,0,0,0,0,1,2,9.81257767717629,9.66681540099209,15784,2477,0.145762276184193,0.156931069437405,23.1901205261267,11785320000,433110000,0.036749956725825,0,0,0
"PER",135,1946,26446,38,0,1083,"7420","687",0.0019487,4,2,2,2,0,1780,23.2641904356766,12691400000,0,0,0,0.270022,0,0,0,0,0,0,0,0,10.1828980093036,9.81257767717629,18261,8185,0.370320332127354,0.448222988883413,23.2262113045308,12218430000,472970000,0.038709555974049,0,0,0
"PER",135,1947,33031,31,0,1342,"7550","716",0.0017567,4,2,2,2,0,1799,23.2917740848074,13046348000,0,0,0,0.27141401,0,0,1,0,0,0,0,0,10.4052320675659,10.1828980093036,26446,6585,0.222334058262286,0.248997958103305,23.2641904356766,12691400000,354948000,0.0279676001071592,0,0,0
"PER",135,1948,32662,29,0,1423,"7682","748",0.0017403,0,6,-6,-6,0,1827,23.3241726005966,13475952000,0,0,0,0.27201501,0,0,1,0,0,0,0,0,10.3939982177867,10.4052320675659,33031,-369,-0.0112338497792166,-0.0111713239078441,23.2917740848074,13046348000,429604000,0.032929061834009,0,0,0
"PER",135,1949,49077,30,0,1469,"7822","781",0.0017164,0,6,-6,-6,0,1932,23.3969912243964,14493864000,0,0,0,0.274198,0,0,1,0,0,0,0,0,10.8011661481983,10.3939982177867,32662,16415,0.407167930411592,0.502571795970853,23.3241726005966,13475952000,1017912000,0.0755354426908021,0,0,0
"PER",135,1950,26874,31,0,2940,"7969","816",0.0017364,1,3,-2,-2,0,2048,23.47261049694,15632384000,0,0,0,0.393664,0,0,1,0,0,0,1,2,10.19895176543,10.8011661481983,49077,-22203,-0.602214382768338,-0.452411516596369,23.3969912243964,14493864000,1138520000,0.0785518616705662,0,0,0
"PER",135,1951,33980,35,0,3144,"8118","853",0.0017284,1,3,-2,-2,0,2141,23.5419903703422,16755466000,0,0,0,0.368314,0,0,1,0,0,0,1,2,10.4335568238688,10.19895176543,26874,7106,0.234605058438859,0.264419141177346,23.47261049694,15632384000,1123082000,0.0718432965822743,0,0,0
"PER",135,1952,34162,36,0,3300,"8267","949",0.0016797,1,3,-2,-2,0,2191,23.5903101694045,17584966000,0,0,0,0.357467,0,0,1,0,0,0,0,0,10.4388984660604,10.4335568238688,33980,182,0.00534164219160793,0.00535609181871689,23.5419903703422,16755466000,829500000,0.0495062327720399,0,0,0
"PER",135,1953,36026,36,0,3187,"8425","1057",0.001699,1,3,-2,-2,0,2280,23.6554702784445,18768960000,0,0,0,0.356013,0,0,1,0,0,0,1,2,10.4920239363288,10.4388984660604,34162,1864,0.0531254702683626,0.0545635501434342,23.5903101694045,17584966000,1183994000,0.0673298998701505,0,0,0
"PER",135,1954,27702,36,0,3453,"8597","1177",0.0017158,1,3,-2,-2,0,2276,23.6794967019559,19225372000,0,0,0,0.36836699,0,0,1,0,0,0,1,2,10.2292959895602,10.4920239363288,36026,-8324,-0.26272794676864,-0.231055348914673,23.6554702784445,18768960000,456412000,0.024317383595042,0,0,0
"PER",135,1955,32526,18,0,3391,"8790","1273",0.0015391,1,3,-2,-2,0,2382,23.7513057525768,20656704000,0,0,0,0.35173401,0,0,1,0,0,0,1,4,10.3898257926508,10.2292959895602,27702,4824,0.160529803090695,0.174139051332034,23.6794967019559,19225372000,1431332000,0.0744501588837917,0,0,0
"PER",135,1956,56105,18,0,3533,"9004","1381",0.0016011,5,0,5,5,0,2392,23.7820085897764,21300760000,0,0,0,0.35012099,0,0,1,0,0,0,0,0,10.9349980376635,10.3898257926508,32526,23579,0.545172245012653,0.724927750107606,23.7513057525768,20656704000,644056000,0.0311790303041569,0,0,0
"PER",135,1957,54684,29,7,3595,"9235","1483",0.001707,5,0,5,5,0,2469,23.8403956725453,22581474000,0,0,0,0.34684598,0,0,1,0,0,0,0,0,10.9093447277693,10.9349980376635,56105,-1421,-0.0256533098941745,-0.0253275109170306,23.7820085897764,21300760000,1280714000,0.0601252725254874,0,0,0
"PER",135,1958,66579,41,20,3694,"9483","1598",0.0018544,5,0,5,5,0,2403,23.8403742831017,22580991000,0,0,0,0.358327,0,0,1,0,0,0,0,0,11.106159511129,10.9093447277693,54684,11895,0.19681478335969,0.217522492868115,23.8403956725453,22581474000,-483000,-2.13892148935893e-05,0,0,0
"PER",135,1959,51409,42,51,3480,"9746","1708",0.0018497,5,0,5,5,0,2299,23.8235266701788,22203742000,0,0,0,0.36279002,0,0,1,0,0,0,0,0,10.8475879850496,11.106159511129,66579,-15170,-0.258571526079466,-0.227849622253263,23.8403742831017,22580991000,-377249000,-0.0167064855568119,0,0,0
"PER",135,1960,48375,42,60,3688,"9931","1822",0.0018253,5,0,5,5,0,2486,23.9296020079562,24688466000,0,0,0,0.366245,0,0,1,0,0,0,0,0,10.786759101953,10.8475879850496,51409,-3034,-0.0608288830965016,-0.059016903655002,23.8235266701788,22203742000,2484724000,0.11190564185082,0,0,0
"PER",135,1961,67000,46,76,3773,"10217","1950",0.0019133,5,0,5,5,0,2641,24.01857434117,26985738000,0,0,0,0.34918201,0,0,1,0,0,0,0,0,11.1124628236349,10.786759101953,48375,18625,0.325703721681807,0.385012919896641,23.9296020079562,24688466000,2297272000,0.0930504147159244,0,0,0
"PER",135,1962,69000,48,71,4177,"10516","2104",0.0019266,0,6,-6,-6,0,2784,24.1001475749565,29279328000,0,0,0,0.347036,0,0,1,0,0,0,1,2,11.141876276228,11.1124628236349,67000,2000,0.0294134525931451,0.0298507462686567,24.01857434117,26985738000,2293590000,0.0849926727962748,0,0,0
"PER",135,1963,97465,65,76,4186,"10826","2269",0.002092,6,1,5,5,0,2886,24.1650879456729,31243836000,0,0,0,0.34474099,0,0,1,0,0,0,0,0,11.487258878221,11.141876276228,69000,28465,0.345382601992977,0.412536231884058,24.1001475749565,29279328000,1964508000,0.0670953923532671,0,0,0
"PER",135,1964,105295,70,82,5050,"11143","2431",0.002175,6,1,5,5,0,2989,24.2291059567257,33309416000,0,0,0,0.34324101,0,0,1,0,0,0,0,0,11.5645307106959,11.487258878221,97465,7830,0.0772718324749224,0.0803365310624327,24.1650879456729,31243836000,2065580000,0.0661116003809519,0,0,0
"PER",135,1965,122520,70,94,4832,"11467","2625",0.0022389,6,1,5,5,0,3148,24.3095065125577,36098116000,0,0,0,0.338249,0,0,1,0,0,0,0,0,11.7160377228461,11.5645307106959,105295,17225,0.151507012150249,0.163588014625576,24.2291059567257,33309416000,2788700000,0.0837210715432537,0,0,0
"PER",135,1966,133296,70,80,5000,"11796","2842",0.0022161,6,1,5,5,0,3310,24.3879745172884,39044760000,0,0,0,0.33762801,0,0,1,0,0,0,0,0,11.8003350002871,11.7160377228461,122520,10776,0.0842972774409887,0.0879529872673849,24.3095065125577,36098116000,2946644000,0.0816287476055537,0,0,0
"PER",135,1967,186204,70,80,5474,"12132","3085",0.0022859,6,1,5,5,0,3409,24.4455314199285,41357988000,0,0,0,0.331103,0,0,1,0,0,0,0,0,12.134603496311,11.8003350002871,133296,52908,0.334268496023837,0.396921137918617,24.3879745172884,39044760000,2313228000,0.0592455428077929,0,0,0
"PER",135,1968,153928,75,106,7367,"12476","3334",0.0023438,0,7,-7,-7,0,3270,24.4318626206011,40796520000,0,0,0,0.33066201,0,0,1,0,0,0,0,0,11.9442467361236,12.134603496311,186204,-32276,-0.190356760187386,-0.173336770423836,24.4455314199285,41357988000,-561468000,-0.0135758054768041,0,0,0
"PER",135,1969,174910,75,194,7624,"12829","3417",0.0023614,0,7,-7,-7,0,3283,24.4637317087331,42117607000,0,0,0,0.33074501,0,0,1,0,0,0,1,2,12.0720325521108,11.9442467361236,153928,20982,0.127785815987179,0.136310482823138,24.4318626206011,40796520000,1321087000,0.0323823453569079,0,0,0
"PER",135,1970,179845,80,94,9240,"13193","3687",0.0023998,0,7,-7,-7,0,3439,24.5381329542982,45370727000,0,0,0,0.338213,0,0,1,0,0,0,0,0,12.0998562081203,12.0720325521108,174910,4935,0.0278236560094864,0.0282145103195929,24.4637317087331,42117607000,3253120000,0.0772389561448731,0,0,0
"PER",135,1971,225000,75,179,10089,"13568","4209",0.0025293,0,7,-7,-7,0,3543,24.5959537418793,48071424000,0,0,0,0.33936599,0,0,1,0,0,0,0,0,12.3238601256211,12.0998562081203,179845,45155,0.224003917500871,0.251077316578165,24.5381329542982,45370727000,2700697000,0.059525098639041,0,0,0
"PER",135,1972,245478,75,181,10374,"13955","4528",0.0025542,0,7,-7,-7,0,3523,24.6184166032938,49163465000,0,0,0,0.33620399,0,0,1,0,0,0,0,0,12.4109666828431,12.3238601256211,225000,20478,0.087106557221988,0.0910133333333333,24.5959537418793,48071424000,1092041000,0.0227170511944893,0,0,0
"PER",135,1973,324470,75,356,11018,"14350","4830",0.0026567,0,7,-7,-7,0,3661,24.6847521132901,52535350000,0,0,0,0.332847,0,0,1,0,0,0,0,0,12.6899514428738,12.4109666828431,245478,78992,0.278984760030728,0.321788510579359,24.6184166032938,49163465000,3371885000,0.0685851780382038,0,0,0
"PER",135,1974,364041,90,450,11720,"14753","5132",0.0027807,0,7,-7,-7,0,3752,24.7370013200258,55353256000,0,0,0,0.33697399,0,0,1,0,0,0,0,0,12.805024524578,12.6899514428738,324470,39571,0.115073081704129,0.121955804850988,24.6847521132901,52535350000,2817906000,0.0536382835557391,0,0,0
"PER",135,1975,490749,95,432,12362,"15161","5434",0.0028929,0,7,-7,-7,0,3979,24.8230227094906,60325619000,0,0,0,0.34454,0,0,1,0,0,0,0,0,13.1036901121387,12.805024524578,364041,126708,0.298665587560738,0.348059696572639,24.7370013200258,55353256000,4972363000,0.0898296389285573,0,0,0
"PER",135,1976,510860,100,349,12683,"15578","5737",0.0029219,0,7,-7,-7,0,3880,24.8246396360948,60423240000,0,0,0,0.34457299,0,0,1,0,0,0,1,2,13.1438528165273,13.1036901121387,490749,20111,0.040162704388587,0.0409802159556107,24.8230227094906,60325619000,97621000,0.00161823453481679,0,0,0
"PER",135,1977,686107,125,379,13554,"16004","6039",0.0031823,0,7,-7,-7,0,3710,24.8062612404116,59322900000,0,0,0,0.34122899,0,0,1,0,0,0,1,6,13.4387903287189,13.1438528165273,510860,175247,0.294937512191565,0.343043103785773,24.8246396360948,60423240000,-1100340000,-0.018210542830871,0,0,0
"PER",135,1978,570525,125,374,13271,"16435","6341",0.0031098,NA,NA,NA,-2,NA,3591,24.7998311813979,58942674000,0,0,0,0.340976,0,0,1,0,0,0,1,2,13.2543140213036,13.4387903287189,686107,-115582,-0.184476307415213,-0.168460604541274,24.8062612404116,59322900000,-380226000,-0.00640943042231583,0,0,0
"PER",135,1979,535442,125,436,14235,"16867","6643",0.0031144,NA,NA,NA,3,NA,3659,24.8447470308397,61650491000,0,0,0,0.33761299,0,0,1,0,0,0,1,2,13.1908497206275,13.2543140213036,570525,-35083,-0.0634643006761486,-0.0614924849918934,24.7998311813979,58942674000,2707817000,0.0459398397839908,0,0,0
"PER",135,1980,865330,151,447,15168,"17324","6945",0.00339,7,0,7,7,1,3900,24.9346598324711,67450500000,0,0,0,0.33697701,0,0,1,0,0,0,0,0,13.6708673716783,13.1908497206275,535442,329888,0.480017651050789,0.616104078499632,24.8447470308397,61650491000,5800009000,0.0940788776524099,0,0,0
"PER",135,1981,887554,157,364,15537,"17720","6527",0.0032795,7,0,7,7,1,4076,25.0050491187019,72369380000,0,0,0,0.33608499,0,0,1,0,0,0,1,2,13.6962257702425,13.6708673716783,865330,22224,0.0253583985642329,0.025682687529613,24.9346598324711,67450500000,4918880000,0.0729257751981082,0,0,0
"PER",135,1982,1626007,164,273,16152,"18144","7019",0.0035124,7,0,7,7,1,4035,25.0182091147674,73328055000,0,0,1,0.333581,0,0,1,0,0,0,0,0,14.301638489127,13.6962257702425,887554,738453,0.605412718884471,0.832009094657903,25.0050491187019,72369380000,958675000,0.0132469699201513,0,0,0
"PER",135,1983,1405112,167,299,15238,"18568","7511",0.0035012,7,0,7,7,1,3521,24.9046884697674,65458911000,0,0,1,0.333318,0,0,1,0,0,0,0,0,14.1556282845622,14.301638489127,1626007,-220895,-0.146010204564824,-0.135851198672576,25.0182091147674,73328055000,-7869144000,-0.107314233276745,0,0,0
"PER",135,1984,1372098,135,337,17153,"18992","8002",0.003334,7,0,7,7,1,3610,24.9519913683007,68629710000,0,0,1,0.319498,0,0,1,0,0,0,1,2,14.1318522420991,14.1556282845622,1405112,-33014,-0.0237760424630178,-0.0234956359350714,24.9046884697674,65458911000,3170799000,0.0484395317850613,0,0,0
"PER",135,1985,640550,128,414,16826,"19492","8494",0.0032021,7,0,7,7,1,3566,24.9616315480872,69294512000,0,0,1,0.32213899,0,0,1,0,0,0,0,0,13.3700840224417,14.1318522420991,1372098,-731548,-0.761768219657407,-0.53316016785973,24.9519913683007,68629710000,664802000,0.00968679599549525,0,0,0
"PER",135,1986,702610,127,486,17414,"19840","9001",0.0032444,7,0,7,7,1,4047,25.1096975674234,80353185000,0,0,1,0.32216701,0,0,1,0,0,0,0,0,13.4625586748257,13.3700840224417,640550,62060,0.0924746523839239,0.0968854890328624,24.9616315480872,69294512000,11058673000,0.159589449161573,0,0,0
"PER",135,1987,2450000,127,503,18496,"20261","9507",0.0035985,7,0,7,7,1,4380,25.2099497400577,88826400000,0,0,1,0.31950599,0,0,1,0,0,0,0,0,14.7115989906841,13.4625586748257,702610,1747390,1.24904031585843,2.48699847710679,25.1096975674234,80353185000,8473215000,0.105449647079951,0,0,0
"PER",135,1988,702500,111,496,18028,"20684","10014",0.0031905,7,0,7,7,1,4136,25.17361164956,85656560000,0,0,1,0.31755701,0,0,1,0,0,0,0,0,13.4624021036766,14.7115989906841,2450000,-1747500,-1.24919688700752,-0.713265306122449,25.2099497400577,88826400000,-3169840000,-0.0356857871083372,0,0,0
"PER",135,1989,706840,110,364,16772,"21113","10318",0.0031912,7,0,7,7,1,3379,24.992532830377,71469229000,0,0,1,0.28684199,0,0,1,0,0,0,0,0,13.4685610256683,13.4624021036766,702500,4340,0.00615892199174795,0.0061779359430605,25.17361164956,85656560000,-14187331000,-0.165630408225593,0,0,0
"PER",135,1990,641940,125,284,15552,"21569","10742",0.0032126,8,0,8,8,1,3361,25.0081977003795,72597600000,0,0,1,0.27720299,0,0,1,0,0,0,0,0,13.3722516781375,13.4685610256683,706840,-64900,-0.0963093475308376,-0.0918171014656782,24.992532830377,71469229000,1128371000,0.0157882072576997,0,0,0
"PER",135,1991,701000,123,404,16042,"21998","10955",0.0033797,8,0,8,8,1,3434,25.0508029431353,75757474000,0,0,1,0.352236,0,0,0,0,0,0,1,2,13.4602645925492,13.3722516781375,641940,59060,0.0880129144117543,0.0920023678225379,25.0081977003795,72597600000,3159874000,0.0435258741335802,0,0,0
"PER",135,1992,782630,112,343,15705,"22454","11109",0.0033511,2,5,-3,-3,0,3460,25.0792934059917,77946880000,0,0,1,0.324844,0,0,0,0,0,0,1,2,13.5704165995252,13.4602645925492,701000,81630,0.110152006975939,0.116447931526391,25.0508029431353,75757474000,2189406000,0.028900198018746,0,0,0
"PER",135,1993,696000,112,417,16780,"22739","11264",0.0033147,3,2,1,1,0,3612,25.1430216884303,8.3076e+10,0,0,0,0.32317302,0,0,0,0,0,0,0,0,13.4531063760971,13.5704165995252,782630,-86630,-0.117310223428039,-0.110690875637274,25.0792934059917,77946880000,5129120000,0.0658027620861797,0,0,0
"PER",135,1994,783000,112,509,16481,"23130","11418",0.0032951,3,2,1,1,0,4129,25.2966831749339,96874598000,0,0,0,0.336824,0,0,0,0,0,0,0,0,13.5708892521113,13.4531063760971,696000,87000,0.117782876014198,0.125,25.1430216884303,8.3076e+10,13798598000,0.166096080697193,0,0,0
"PER",135,1995,874000,115,512,15742,"23532","11573",0.0032798,3,2,1,1,0,4541,25.4103752265069,108538982000,0,0,0,0.337538,0,0,0,0,0,0,1,4,13.6808367988018,13.5708892521113,783000,91000,0.109947546690446,0.116219667943806,25.2966831749339,96874598000,11664384000,0.120407044166521,0,0,0
"PER",135,1996,1135000,115,578,15432,"23947","11727",0.0032987,3,2,1,1,0,4687,25.4596042930832,114015962000,0,0,0,0.33417401,0,0,0,0,0,0,1,2,13.9421440899545,13.6808367988018,874000,261000,0.261307291152743,0.29862700228833,25.4103752265069,108538982000,5476980000,0.0504609486755643,0,0,0
"PER",135,1997,1276000,115,607,16642,"24371","11882",0.0033081,3,2,1,1,0,4927,25.5260940722046,121854564000,0,0,0,0.33075199,0,0,0,0,0,0,1,2,14.0592415265856,13.9421440899545,1135000,141000,0.117097436631104,0.124229074889868,25.4596042930832,114015962000,7838602000,0.0687500404548619,0,0,0
"PER",135,1998,1009000,115,631,19624,"24797","12036",0.0033009,3,2,1,1,0,4758,25.5067575904272,119520960000,0,0,0,0.329009,0,0,0,0,0,0,1,2,13.8244712904155,14.0592415265856,1276000,-267000,-0.234770236170093,-0.209247648902821,25.5260940722046,121854564000,-2333604000,-0.0191507311946067,0,0,0
"PER",135,1999,888000,115,559,18561,"25230","12191",0.0032066,3,2,1,1,0,4694,25.5076802161653,119631284000,0,0,0,0.328309,0,0,0,0,0,0,0,0,13.6967281480998,13.8244712904155,1009000,-121000,-0.127743142315733,-0.1199207135778,25.5067575904272,119520960000,110324000,0.000923051488207591,0,0,0
