"","atopid","polity","s_wt_glo","maxmajpow","consultatop","nagatop","neutatop","defenseatop","offenseatop","secrecy","conditio","intcom","base","contrib","ecaid","milaid","organ1","specthrt","macowe","maconc","maconp","nmacowe","nmaconc","nmaconp","nmaroir","condother","speclength","condlength","renounceok","renounceproh","renouncecond","milcontact","commondef","lallycount","lsumcap","ldistance","compel","prob","deter","deterministic","unconditional","PotMilCapacity.score","Depth.score","Scope.score","indx"
"406",4250,7.5,0.38,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.081,6.54,0,0,0,0,0,-0.929,-0.529,-0.647,389
"407",4255,2.667,0.859,1,1,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.693,-1.674,7.303,0,0,1,1,0,0.748,1.343,-0.223,390
"408",4260,7.5,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.693,-2.01,7.139,0,0,0,0,0,0.787,0.113,-0.581,391
"409",4270,7.167,0.129,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-1.499,8.309,0,0,0,0,0,0.906,-0.522,-0.549,392
"410",4275,7.667,0.976,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.284,0,0,0,0,0,0,-1.048,-0.342,-0.64,393
"411",4280,8,0.981,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.533,5.855,0,0,0,0,0,-1.069,-0.493,-0.617,394
"412",4285,7.5,0.981,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.547,6.25,0,0,0,0,0,-1.055,-0.489,-0.625,395
"413",4290,6,0.989,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.093,6.947,0,0,0,0,0,-1.116,-0.464,-0.541,396
"414",4295,1,0.999,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-5.065,0,0,0,1,1,1,-1.24,-0.323,1.017,397
"415",4300,2.167,0.858,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.693,-1.67,6.924,0,0,1,1,0,0.741,0.754,-0.244,398
"416",4305,6.167,0.855,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-1.645,7.009,0,0,0,0,0,0.732,-0.505,-0.627,399
"417",4310,9,0.995,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.872,6.534,0,0,0,0,0,-1.196,-0.336,-0.55,400
"418",4315,8.5,0.995,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.927,6.755,0,0,0,0,0,-1.209,-0.312,-0.545,401
"419",4320,10,0.995,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.817,6.339,0,0,0,0,0,-1.196,-0.342,-0.551,402
"420",4325,7.167,0.995,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.784,6.004,0,0,0,0,0,-1.199,-0.505,-0.655,403
"421",4330,5,0.331,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.693,-2.47,8.147,0,0,0,0,0,0.759,0.147,-0.596,404
"423",4340,7,0.957,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-2.683,6.455,0,0,0,0,0,-0.967,-0.327,-0.575,405
"424",4345,6.167,0.96,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-2.756,0,0,0,0,0,0,-0.979,-0.343,-0.53,406
"425",4350,9,0.362,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.693,-2.754,7.262,0,0,0,0,0,-0.88,0.167,-0.565,407
"426",4370,8.5,0.989,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.486,0,0,1,1,0,0,-1.166,-0.352,-0.435,408
"427",4380,5.5,0.991,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.59,0,0,0,0,0,0,-1.191,-0.357,-0.65,409
"428",4400,2.944,0.964,1,1,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.197,0.153,6.857,0,1,1,0,0,0.972,1.077,-0.443,410
"429",4405,6.5,0.971,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-3.531,6.38,0,0,0,0,0,-1.049,-0.494,-0.648,411
"430",4410,8,0.337,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.693,-3.013,7.053,0,0,0,0,0,0.674,-0.042,-0.665,412
"431",4415,6,0.71,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-1.403,7.703,0,0,0,0,0,0.798,-0.359,-0.58,413
"432",4420,8,0.336,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-3,7.116,0,0,0,0,0,0.678,-0.336,-0.648,414
"433",4425,3,0.996,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-5.699,0,0,0,0,0,0,-1.306,-0.197,-0.576,415
"434",4430,7,0.995,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.693,-5.198,5.318,0,0,0,0,0,-1.234,-0.006,-0.542,416
"435",4435,8,0.977,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.775,6.509,0,0,0,0,0,-1.087,-0.478,-0.569,417
"436",4440,8.5,0.336,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.693,-3.008,6.966,0,0,0,0,0,0.67,-0.042,-0.659,418
"437",4445,8,0.336,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.693,-2.998,7.666,0,0,0,0,0,0.692,0.139,-0.573,419
"438",4455,6.5,0.98,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.918,7.192,0,0,0,0,0,-1.09,-0.497,-0.627,420
"439",4460,6.25,0.984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.11,6.491,0,0,0,0,0,-1.121,-0.49,-0.664,421
"440",4465,9,0.374,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.693,-3.579,7.246,0,0,0,0,0,-0.963,0.145,-0.593,422
"441",4470,2,0.861,1,1,1,1,1,0,0,0,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.693,-2.104,7.235,0,0,1,1,0,0.687,2.864,-0.213,423
"442",4475,9.5,0.558,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,-1.933,0,0,0,0,0,0,0.761,-0.474,-0.559,424
"443",4480,8.5,0.375,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.089,6.192,0,0,0,0,0,-0.925,-0.303,-0.568,425
"444",4485,7,0.27,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.693,-2.051,7.161,0,0,0,0,0,0.77,-0.499,-0.55,426
"445",4490,6.5,0.961,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.187,0,0,0,0,0,0,-1.042,-0.316,-0.638,427
"446",4500,7,0.854,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-2.051,6.828,0,0,0,0,0,0.701,-0.279,-0.652,428
"447",4505,5.5,0.859,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-2.08,6.88,0,0,0,0,0,0.698,-0.318,-0.637,429
"448",4510,6,0.986,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.243,6.217,0,0,0,0,0,-1.145,-0.504,-0.638,430
"449",4515,7.75,0.991,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.599,6.686,0,0,0,0,0,-1.165,-0.174,-0.632,431
"450",4525,4.5,0.331,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.693,-2.919,8.072,0,0,0,0,0,0.726,0.105,-0.579,432
"451",4535,5,0.335,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.693,-2.979,7.772,0,0,0,0,0,0.688,0.118,-0.596,433
"452",4540,7,0.34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.693,-3.677,7.648,0,0,0,0,0,0.634,0.112,-0.608,434
"453",4545,8.5,0.966,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.042,5.905,0,0,0,0,0,-1.109,-0.352,-0.646,435
"454",4550,5,0.383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.09,0,0,0,1,1,0,-1.044,-0.485,-0.07,436
"455",4555,3,0.985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-5.065,6.221,0,0,0,0,0,-1.236,-0.483,-0.574,437
"456",4560,2,0.847,1,1,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.693,-2.696,7.169,0,0,0,0,0,0.633,1.343,-0.553,438
"457",4565,7.5,0.988,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-5.167,6.567,0,0,0,0,0,-1.228,-0.147,-0.587,439
"458",4570,7,0.268,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-2.564,7.593,0,0,0,0,0,0.721,-0.332,-0.593,440
"459",4575,9,0.98,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.623,0,0,0,0,0,0,-1.178,-0.313,-0.617,441
"460",4580,4.5,0.34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.693,-3.677,7.954,0,0,0,0,0,0.63,0.144,-0.601,442
"461",4590,5.5,0.988,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-5.141,5.953,0,0,0,0,0,-1.229,-0.512,-0.651,443
"462",4595,5,0.34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.693,-3.683,8.123,0,0,0,0,0,0.63,0.13,-0.593,444
"463",4600,8,0.384,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.123,6.271,0,0,0,0,0,-1.036,-0.309,-0.58,445
"464",4605,2,0.835,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-2.605,7.67,0,0,0,0,0,0.667,-0.481,-0.59,446
"465",4610,7.5,0.982,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.725,6.509,0,0,0,0,0,-1.183,-0.476,-0.57,447
"466",4615,5,0.381,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.089,6.851,0,0,0,0,0,-1.023,-0.501,-0.639,448
"467",4625,9.5,0.381,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.03,6.762,0,0,0,0,0,-1.026,-0.371,-0.563,449
"468",4630,6,0.988,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-5.123,6.892,0,0,0,0,0,-1.209,-0.489,-0.646,450
"469",4635,7,0.268,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.693,-2.463,7.286,0,0,0,0,0,0.753,0.256,-0.552,451
"470",4640,5.5,0.887,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-5.351,0,0,0,0,0,0,-1.263,-0.139,-0.527,452
"471",4645,4.5,0.995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-5.941,7.848,0,0,0,0,0,-1.298,-0.476,-0.569,453
"472",4650,7.5,0.98,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.618,6.227,0,0,0,0,0,-1.19,-0.47,-0.632,454
"473",4655,5.5,0.989,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-5.212,7.923,0,0,0,0,0,-1.216,-0.317,-0.657,455
"474",4660,7.5,0.34,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.693,-3.673,6.905,0,0,0,0,0,0.588,0.138,-0.661,456
"475",4670,5.5,0.881,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.707,0,0,0,0,0,0,-1.182,-0.452,-0.526,457
"476",4675,2.5,0.831,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.693,-1.717,0,0,0,0,0,0,0.733,-0.325,-0.552,458
"477",4680,8.5,0.78,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.456,0,0,0,0,0,0,-1.141,-0.338,-0.656,459
"478",4685,8.5,0.882,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-5.801,6.317,0,0,0,0,0,-1.289,-0.5,-0.62,460
"479",4690,3.5,0.998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.781,7.611,0,0,0,0,0,-1.167,-0.488,-0.584,461
"480",4705,8.5,0.666,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.88,6.133,0,0,0,0,0,-1.156,-0.331,-0.636,462
"481",4710,8.5,0.654,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-2.845,6.565,0,0,0,0,0,-0.937,-0.318,-0.565,463
"482",4715,7.5,0.872,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.014,6.258,0,0,0,0,0,-0.999,-0.495,-0.637,464
"483",4720,4,0.88,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.835,7.722,0,0,0,0,0,-1.173,-0.36,-0.633,465
"484",4730,4,0.988,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-2.891,0,0,0,0,0,0,-1.002,-0.167,-0.647,466
"485",4740,7.5,0.383,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-2.755,5.945,0,0,0,0,0,-0.9,-0.156,-0.648,467
"486",4760,5,0.677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-2.677,7.436,0,0,0,0,0,-0.913,-0.481,-0.577,468
"487",4770,4,0.992,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.693,-5.058,6.047,0,0,0,0,0,-1.231,-0.503,-0.618,469
"488",4775,10,0.696,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.041,6.354,0,0,0,0,0,-0.969,-0.321,-0.578,470
"490",4780,0,0.879,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.648,6.558,0,0,0,0,0,-1.171,-0.502,-0.673,471
"491",4785,7.25,0.378,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.693,-4.668,0,0,0,0,0,0,-1.098,0.283,-0.565,472
"492",4790,4,0.874,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.36,7.125,0,0,0,0,0,-1.123,-0.496,-0.651,473
"493",4795,7,0.884,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-6.516,6.777,0,0,0,0,0,-1.346,-0.506,-0.579,474
"494",4815,3.5,0.989,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.405,6.888,0,0,0,0,0,-1.046,-0.368,-0.529,475
"495",4820,8,0.985,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.21,0,0,0,0,0,0,-1.154,-0.502,-0.689,476
"496",4825,4,0.873,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.201,7.684,0,0,0,0,0,-1.075,-0.497,-0.644,477
"497",4830,9.5,0.69,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.693,-3.636,6.904,0,0,0,0,0,-1.028,-0.017,-0.631,478
"498",4835,7,0.874,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-4.491,6.868,0,0,0,0,0,-1.154,-0.442,-0.643,479
"499",4850,8.5,0.254,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-2.919,7.485,0,0,0,0,0,-0.861,-0.347,-0.582,480
"500",4855,8.5,0.254,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.221,6.829,0,0,0,0,0,-0.916,-0.511,-0.567,481
"501",4860,3.5,0.881,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-5.462,7.846,0,0,0,0,0,-1.225,-0.498,-0.635,482
"502",4865,2,0.777,1,1,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.693,-2.873,0,0,0,1,1,1,0.591,1.094,0.618,483
"503",4875,5.5,0.768,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-2.665,0,0,0,0,0,0,0.632,-0.316,-0.653,484
"504",4880,7.5,0.865,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.876,0,0,0,0,0,0,-1.091,-0.194,-0.577,485
"505",4885,2,0.777,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.693,-2.897,0,0,0,0,0,0,0.617,-0.47,-0.647,486
"506",4890,2,0.778,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.693,-2.905,6.394,0,0,1,1,1,0.601,1.173,0.681,487
"507",4900,5,0.992,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-4.595,0,0,0,1,1,1,-1.172,-0.497,0.678,488
"508",4905,4,0.86,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-4.349,7.755,0,0,0,0,0,-1.112,-0.464,-0.568,489
"511",4930,5.75,0.999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-6.041,0,0,0,0,0,0,-1.338,-0.489,-0.559,490
"512",4940,3,0.703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-2.818,0,0,0,0,0,0,0.617,-0.507,-0.565,491
"513",4945,1,0.989,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.398,-2.456,6.552,0,0,1,1,1,-0.922,1.123,0.761,492
