"atopid","year","mean.s.sc","low.s.sc","mean.pi.sc","low.pi.sc","mean.kap.sc","low.kap.sc"
3215,1969,0.735146,0.602719,0.407618666666667,0.111428,0.4764322,0.2146483
3215,1970,0.730559533333333,0.5958393,0.408777733333333,0.1131666,0.476885133333333,0.2153277
3215,1971,0.734983933333333,0.6024759,0.418128933333333,0.1271934,0.481549866666667,0.2223248
3215,1972,0.729135533333333,0.5937033,0.418128933333333,0.1271934,0.481549866666667,0.2223248
3215,1973,0.717099533333333,0.5756493,0.3975548,0.0963322,0.4662204,0.1993306
3215,1974,0.715011733333333,0.5725176,0.399549933333333,0.0993249,0.466939933333333,0.2004099
3215,1975,0.588145066666667,0.3822176,0.347812733333333,0.0217191,0.440169,0.1602535
3215,1976,0.574061066666667,0.3610916,0.344731733333333,0.0170976,0.437980933333333,0.1569714
3215,1977,0.5742856,0.3614284,0.339759266666667,0.0096389,0.4353554,0.1530331
3215,1978,0.527071733333333,0.2906076,0.264711333333333,-0.102933,0.385593,0.0783895
3215,1979,0.521353533333333,0.2820303,0.2576266,-0.1135601,0.382988066666667,0.0744821
3215,1980,0.528842533333333,0.2932638,0.261122666666667,-0.108316,0.383722866666667,0.0755843
3215,1981,0.544925133333333,0.3173877,0.256577066666667,-0.1151344,0.382079066666667,0.0731186
3215,1982,0.545918933333333,0.3188784,0.252032,-0.121952,0.380743266666667,0.0711149
3215,1983,0.552218866666667,0.3283283,0.2532282,-0.1201577,0.380898466666667,0.0713477
3215,1984,0.556496333333333,0.3347445,0.2499418,-0.1250873,0.379763133333333,0.0696447
3215,1985,0.557216,0.335824,0.2499418,-0.1250873,0.379763133333333,0.0696447
3215,1986,0.555470333333333,0.3332055,0.2499418,-0.1250873,0.379763133333333,0.0696447
3215,1987,0.3286768,0.3286768,-0.1646612,-0.1646612,0.0348095,0.0348095
3215,1988,0.332101,0.332101,-0.1646612,-0.1646612,0.0348095,0.0348095
3215,1989,0.3356549,0.3356549,-0.1646612,-0.1646612,0.0348095,0.0348095
3215,1990,0.2972287,0.2972287,-0.1662513,-0.1662513,0.0341602,0.0341602
3215,1991,0.3479104,0.3479104,-0.159672,-0.159672,0.0346716,0.0346716
3215,1992,0.336714,0.336714,-0.1696246,-0.1696246,0.0340424,0.0340424
3215,1993,0.3384526,0.3384526,-0.1771028,-0.1771028,0.0334986,0.0334986
3215,1994,0.3346505,0.3346505,-0.1806915,-0.1806915,0.0331962,0.0331962
3215,1995,0.3147269,0.3147269,-0.1877804,-0.1877804,0.0248122,0.0248122
3215,1996,0.3155565,0.3155565,-0.1877804,-0.1877804,0.0248122,0.0248122
3215,1997,0.3003172,0.3003172,-0.1957854,-0.1957854,0.0224353,0.0224353
3215,1998,0.3058415,0.3058415,-0.1984493,-0.1984493,0.0221811,0.0221811
3215,1999,0.3215198,0.3215198,-0.1975333,-0.1975333,0.0222827,0.0222827
3215,2000,0.3591111,0.3591111,-0.1984068,-0.1984068,0.0296266,0.0296266
3215,2001,0.3630062,0.3630062,-0.1984068,-0.1984068,0.0296266,0.0296266
3215,2002,0.3648698,0.3648698,-0.1966666,-0.1966666,0.0298075,0.0298075
3215,2003,0.3600936,0.3600936,-0.2144082,-0.2144082,0.0249445,0.0249445
3215,2004,0.3684469,0.3684469,-0.2144082,-0.2144082,0.0249445,0.0249445
3215,2005,0.277799,0.277799,-0.2045849,-0.2045849,0.0067484,0.0067484
3215,2006,0.2930467,0.2930467,-0.1956268,-0.1956268,0.0131482,0.0131482
3215,2007,0.285834,0.285834,-0.2041565,-0.2041565,0.001184,0.001184
3215,2008,0.2824212,0.2824212,-0.2111492,-0.2111492,-0.0042528,-0.0042528
3215,2009,0.5345604,0.5345604,-0.1937696,-0.1937696,0.0408569,0.0408569
3215,2010,0.5553816,0.5553816,-0.1750781,-0.1750781,0.0527278,0.0527278
3215,2011,0.561182,0.561182,-0.172627,-0.172627,0.0533819,0.0533819
3215,2012,0.5938726,0.5938726,-0.1594818,-0.1594818,0.0638823,0.0638823
3215,2013,NA,NA,-0.1501735,-0.1501735,0.0698724,0.0698724
3215,2014,NA,NA,-0.1501735,-0.1501735,0.0698724,0.0698724
3215,2015,NA,NA,-0.1501735,-0.1501735,0.0698724,0.0698724
3215,2016,NA,NA,-0.1497495,-0.1497495,0.0708735,0.0708735
3220,1951,NA,NA,NA,NA,NA,NA
3220,1952,0.5606167,0.5606167,-0.235528,-0.235528,0.036722,0.036722
3220,1953,0.5540399,0.5540399,-0.2379657,-0.2379657,0.0357404,0.0357404
3220,1954,0.5088394,0.5088394,-0.2606521,-0.2606521,0.0314115,0.0314115
3220,1955,0.459419,0.459419,-0.2622858,-0.2622858,0.0306886,0.0306886
3220,1956,0.4535453,0.4535453,-0.2466114,-0.2466114,0.0322871,0.0322871
3220,1957,0.4480605,0.4480605,-0.2369469,-0.2369469,0.0332903,0.0332903
3220,1958,0.4468941,0.4468941,-0.2323292,-0.2323292,0.0337743,0.0337743
3220,1959,0.4397385,0.4397385,-0.2557671,-0.2557671,0.0312716,0.0312716
3220,1960,0.4109766,0.4109766,-0.2007776,-0.2007776,0.0238489,0.0238489
3225,1952,0.293151,0.293151,0.3341569,0.3341569,0.3408072,0.3408072
3225,1953,0.2940907,0.2940907,0.3349369,0.3349369,0.3414053,0.3414053
3225,1954,0.1384864,0.1384864,0.0721712,0.0721712,0.1113064,0.1113064
3225,1955,0.1874448,0.1874448,0.0738975,0.0738975,0.112,0.112
3225,1956,0.1972241,0.1972241,0.0711083,0.0711083,0.110672,0.110672
3225,1957,0.2063852,0.2063852,0.0727234,0.0727234,0.1113034,0.1113034
3225,1958,0.2470267,0.2470267,0.0735021,0.0735021,0.1116084,0.1116084
3225,1959,0.2671669,0.2671669,0.0727234,0.0727234,0.1113034,0.1113034
3225,1960,0.2941682,0.2941682,0.0843745,0.0843745,0.1158974,0.1158974
3225,1961,0.3085381,0.3085381,0.0864198,0.0864198,0.1167109,0.1167109
3225,1962,0.263954,0.263954,0.3807558,0.3807558,0.3807777,0.3807777
3225,1963,0.2653823,0.2653823,0.3819466,0.3819466,0.381968,0.381968
3225,1964,0.2707804,0.2707804,0.3836516,0.3836516,0.3836724,0.3836724
3225,1965,0.3309087,0.3309087,0.0924931,0.0924931,0.1191393,0.1191393
3225,1966,0.3304093,0.3304093,0.1618712,0.1618712,0.1836919,0.1836919
3225,1967,0.336923,0.336923,0.1622169,0.1622169,0.1838565,0.1838565
3225,1968,0.3494489,0.3494489,0.1632213,0.1632213,0.184335,0.184335
3225,1969,0.3641864,0.3641864,0.1632213,0.1632213,0.184335,0.184335
3225,1970,0.3960264,0.3960264,0.1635456,0.1635456,0.1844897,0.1844897
3225,1971,0.1999353,0.1999353,0.1530412,0.1530412,0.1694725,0.1694725
3225,1972,0.200354,0.200354,0.1413744,0.1413744,0.1546679,0.1546679
3225,1973,0.2220234,0.2220234,0.0926252,0.0926252,0.1037376,0.1037376
3225,1974,0.234344,0.234344,0.0932916,0.0932916,0.1042345,0.1042345
3225,1975,0.209877,0.209877,0.1110522,0.1110522,0.1198109,0.1198109
3225,1976,0.2072157,0.2072157,0.1032405,0.1032405,0.1142566,0.1142566
3225,1977,0.2130419,0.2130419,0.1035515,0.1035515,0.1144883,0.1144883
3225,1978,0.2938664,0.2938664,0.2295468,0.2295468,0.231582,0.231582
3225,1979,0.3039557,0.3039557,0.2299652,0.2299652,0.2319722,0.2319722
3225,1980,0.3128034,0.3128034,0.2299652,0.2299652,0.2319722,0.2319722
3225,1981,0.3009214,0.3009214,0.2305721,0.2305721,0.2325383,0.2325383
3225,1982,0.3110402,0.3110402,0.2305721,0.2305721,0.2325383,0.2325383
3225,1983,0.3037184,0.3037184,0.2307692,0.2307692,0.2327221,0.2327221
3225,1984,0.3014354,0.3014354,0.2232407,0.2232407,0.2258552,0.2258552
3225,1985,0.2894277,0.2894277,0.2232407,0.2232407,0.2258552,0.2258552
3225,1986,0.2939036,0.2939036,0.2232407,0.2232407,0.2258552,0.2258552
3225,1987,0.299655,0.299655,0.2232407,0.2232407,0.2258552,0.2258552
3225,1988,0.297861,0.297861,0.2232407,0.2232407,0.2258552,0.2258552
3225,1989,0.3123308,0.3123308,0.2156969,0.2156969,0.2190784,0.2190784
3225,1990,0.3406882,0.3406882,0.2165655,0.2165655,0.2198582,0.2198582
3225,1991,0.3788085,0.3788085,0.2189262,0.2189262,0.221978,0.221978
3225,1992,0.3540099,0.3540099,0.1846847,0.1846847,0.1874733,0.1874733
3225,1993,0.4408152,0.4408152,0.2178061,0.2178061,0.2197667,0.2197667
3225,1994,0.4908889,0.4908889,0.2337718,0.2337718,0.2364066,0.2364066
3225,1995,0.4985968,0.4985968,0.2196954,0.2196954,0.2237443,0.2237443
3225,1996,0.5022411,0.5022411,0.2196954,0.2196954,0.2237443,0.2237443
3225,1997,0.50152,0.50152,0.2196954,0.2196954,0.2237443,0.2237443
3225,1998,0.5090581,0.5090581,0.2435955,0.2435955,0.2496656,0.2496656
3225,1999,0.5067028,0.5067028,0.2441989,0.2441989,0.2501644,0.2501644
3225,2000,0.5063443,0.5063443,0.2443956,0.2443956,0.2503271,0.2503271
3225,2001,0.5038458,0.5038458,0.2443956,0.2443956,0.2503271,0.2503271
3225,2002,0.4800444,0.4800444,0.2445902,0.2445902,0.250488,0.250488
3225,2003,0.513941,0.513941,0.5470877,0.5470877,0.5471698,0.5471698
3225,2004,0.5576735,0.5576735,0.6032375,0.6032375,0.6035106,0.6035106
3225,2005,0.5468265,0.5468265,0.6305324,0.6305324,0.6307693,0.6307693
3225,2006,0.5512506,0.5512506,0.6388022,0.6388022,0.6390274,0.6390274
3225,2007,0.5596274,0.5596274,0.6604106,0.6604106,0.6606096,0.6606096
3225,2008,0.5648819,0.5648819,0.6670957,0.6670957,0.667286,0.667286
3225,2009,0.6628363,0.6628363,0.7389056,0.7389056,0.7389888,0.7389888
3225,2010,0.6719065,0.6719065,0.759272,0.759272,0.7593052,0.7593052
3225,2011,0.6773659,0.6773659,0.7594572,0.7594572,0.7594902,0.7594902
3225,2012,0.6836245,0.6836245,0.7675497,0.7675497,0.7675804,0.7675804
3225,2013,NA,NA,0.7713057,0.7713057,0.7713355,0.7713355
3225,2014,NA,NA,0.7713057,0.7713057,0.7713355,0.7713355
3225,2015,NA,NA,0.7290298,0.7290298,0.729064,0.729064
3225,2016,NA,NA,0.7404404,0.7404404,0.7404719,0.7404719
3228,1953,0.2719075,0.2719075,-0.114995,-0.114995,0.0033989,0.0033989
3228,1954,0.334337,0.334337,-0.1075265,-0.1075265,0.0055297,0.0055297
3228,1955,0.3676175,0.3676175,-0.1028946,-0.1028946,0.006861,0.006861
3228,1956,0.3765652,0.3765652,-0.0964119,-0.0964119,0.0087373,0.0087373
3228,1957,0.3815409,0.3815409,-0.0923718,-0.0923718,0.0099141,0.0099141
3228,1958,0.4185855,0.4185855,-0.0904297,-0.0904297,0.010482,0.010482
3228,1959,0.4286652,0.4286652,-0.0923718,-0.0923718,0.0099141,0.0099141
3228,1960,0.4552199,0.4552199,-0.0636895,-0.0636895,0.018442,0.018442
3228,1961,0.4572634,0.4572634,-0.0587364,-0.0587364,0.019946,0.019946
3228,1962,0.457692,0.457692,-0.0520161,-0.0520161,0.0220018,0.0220018
3228,1963,0.8811901,0.8811901,0.0479782,0.0479782,0.1014023,0.1014023
3228,1964,0.8776646,0.8776646,0.0506681,0.0506681,0.1025641,0.1025641
3228,1965,0.8769367,0.8769367,0.0532147,0.0532147,0.1036673,0.1036673
3228,1966,0.8771983,0.8771983,0.0564066,0.0564066,0.1050545,0.1050545
3228,1967,0.8736707,0.8736707,0.0359455,0.0359455,0.0925859,0.0925859
3228,1968,0.876969,0.876969,0.0384162,0.0384162,0.0935767,0.0935767
3228,1969,0.8768483,0.8768483,0.0285652,0.0285652,0.0879277,0.0879277
3228,1970,0.8708481,0.8708481,0.0294033,0.0294033,0.0882512,0.0882512
3228,1971,0.7574543,0.7574543,0.0083567,0.0083567,0.0688073,0.0688073
3228,1972,0.7585654,0.7585654,0.0083567,0.0083567,0.0688073,0.0688073
3228,1973,0.7609455,0.7609455,0.0091219,0.0091219,0.0690799,0.0690799
3228,1974,0.7638119,0.7638119,0.0106167,0.0106167,0.0696132,0.0696132
3228,1975,0.4157123,0.4157123,-0.0975775,-0.0975775,-0.0754115,-0.0754115
3228,1976,0.6053175,0.6053175,-0.0473178,-0.0473178,-0.0290268,-0.0290268
3228,1977,0.6047779,0.6047779,-0.0541977,-0.0541977,-0.0333333,-0.0333333
3228,1978,0.6064301,0.6064301,-0.0490609,-0.0490609,-0.0273376,-0.0273376
3228,1979,0.604768,0.604768,-0.0621448,-0.0621448,-0.0350151,-0.0350151
3228,1980,0.6024377,0.6024377,-0.0621448,-0.0621448,-0.0350151,-0.0350151
3228,1981,0.4234127,0.4234127,-0.1248279,-0.1248279,-0.1194976,-0.1194976
3228,1982,0.4280961,0.4280961,-0.1308917,-0.1308917,-0.124169,-0.124169
3228,1983,0.4338847,0.4338847,-0.1293721,-0.1293721,-0.122709,-0.122709
3228,1984,0.4413042,0.4413042,-0.1338319,-0.1338319,-0.1257209,-0.1257209
3228,1985,0.4421399,0.4421399,-0.1338319,-0.1338319,-0.1257209,-0.1257209
3228,1986,0.4389228,0.4389228,-0.1338319,-0.1338319,-0.1257209,-0.1257209
3228,1987,0.4355062,0.4355062,-0.1338319,-0.1338319,-0.1257209,-0.1257209
3228,1988,0.4413414,0.4413414,-0.1338319,-0.1338319,-0.1257209,-0.1257209
3228,1989,0.4508915,0.4508915,-0.1338319,-0.1338319,-0.1257209,-0.1257209
3228,1990,0.4111913,0.4111913,-0.1363395,-0.1363395,-0.1305601,-0.1305601
3228,1991,0.4681885,0.4681885,-0.1350513,-0.1350513,-0.127554,-0.127554
3228,1992,0.4583988,0.4583988,-0.1496192,-0.1496192,-0.1456352,-0.1456352
3228,1993,0.4636683,0.4636683,-0.1602148,-0.1602148,-0.1584043,-0.1584043
3228,1994,0.4606423,0.4606423,-0.163871,-0.163871,-0.1625153,-0.1625153
3228,1995,0.4621888,0.4621888,-0.1690645,-0.1690645,-0.1680892,-0.1680892
3228,1996,0.4642199,0.4642199,-0.1690645,-0.1690645,-0.1680892,-0.1680892
3228,1997,0.4507375,0.4507375,-0.1768221,-0.1768221,-0.1766281,-0.1766281
3228,1998,0.4492351,0.4492351,-0.1768221,-0.1768221,-0.1766281,-0.1766281
3228,1999,0.4655268,0.4655268,-0.1721797,-0.1721797,-0.1719902,-0.1719902
3228,2000,0.484092,0.484092,-0.1731946,-0.1731946,-0.173074,-0.173074
3228,2001,0.492509,0.492509,-0.1731946,-0.1731946,-0.173074,-0.173074
3228,2002,0.4909526,0.4909526,-0.1716883,-0.1716883,-0.1715686,-0.1715686
3228,2003,0.4840626,0.4840626,-0.1888959,-0.1888959,-0.188207,-0.188207
3228,2004,0.4907116,0.4907116,-0.1888959,-0.1888959,-0.188207,-0.188207
3228,2005,0.5003381,0.5003381,-0.1888959,-0.1888959,-0.188207,-0.188207
3228,2006,0.5071909,0.5071909,-0.1897862,-0.1897862,-0.1889573,-0.1889573
3228,2007,0.5011069,0.5011069,-0.2041265,-0.2041265,-0.2007278,-0.2007278
3228,2008,0.5088325,0.5088325,-0.2071908,-0.2071908,-0.2026369,-0.2026369
3228,2009,0.5355286,0.5355286,-0.2071908,-0.2071908,-0.2026369,-0.2026369
3228,2010,0.5399029,0.5399029,-0.2071908,-0.2071908,-0.2026369,-0.2026369
3228,2011,0.547471,0.547471,-0.2055361,-0.2055361,-0.2010179,-0.2010179
3228,2012,0.5572973,0.5572973,-0.2079539,-0.2079539,-0.2030848,-0.2030848
3228,2013,NA,NA,-0.2079539,-0.2079539,-0.2030848,-0.2030848
3228,2014,NA,NA,-0.2079539,-0.2079539,-0.2030848,-0.2030848
3228,2015,NA,NA,-0.2079539,-0.2079539,-0.2030848,-0.2030848
3228,2016,NA,NA,-0.2102899,-0.2102899,-0.2047556,-0.2047556
3230,1953,0.3788588,0.0682882,0.338479633333333,0.0070951,0.387988133333333,0.0885746
3230,1954,0.422114233333333,0.1331714,0.477182766666667,0.2164745,0.507851666666667,0.2695438
3230,1955,0.409722033333333,0.114583,0.470083266666667,0.2032343,0.503163366666667,0.2590021
3230,1956,0.4161397,0.1242095,0.4757264,0.2123162,0.506611233333333,0.2632794
3230,1957,0.425006333333333,0.1375095,0.4772797,0.2147727,0.507338266666667,0.2643623
3230,1958,0.4560446,0.1840669,0.4780271,0.2159545,0.507688866666667,0.2648846
3230,1959,0.465235433333333,0.1978532,0.4772797,0.2147727,0.507338266666667,0.2643623
3230,1960,0.4813024,0.2219536,0.483623333333333,0.225181,0.509424033333333,0.2666372
3230,1961,0.4913039,0.2369558,0.4856272,0.2283023,0.5103559,0.2680281
3230,1962,0.4971341,0.2457011,0.488350633333333,0.2325434,0.511628066666667,0.2699276
3230,1963,0.500562133333333,0.2508432,0.489191566666667,0.2338526,0.512022233333333,0.2705162
3230,1964,0.505140533333333,0.2577108,0.4903963,0.235728,0.512587933333333,0.2713611
3235,1953,-0.1662151,-0.1662151,0.1029615,0.1029615,0.1649764,0.1649764
3235,1954,-0.1785354,-0.1785354,0.0294073,0.0294073,0.1288121,0.1288121
3235,1955,-0.1743813,-0.1743813,0.0428954,0.0428954,0.1466985,0.1466985
3235,1956,0.1893421,0.1893421,0.0388854,0.0388854,0.133406,0.133406
3235,1957,0.1952756,0.1952756,0.019721,0.019721,0.0991903,0.0991903
3235,1958,0.2366113,0.2366113,0.0043613,0.0043613,0.0760119,0.0760119
3235,1959,0.2437577,0.2437577,0.006766,0.006766,0.081651,0.081651
3235,1960,0.2590964,0.2590964,0.0179206,0.0179206,0.0841241,0.0841241
3235,1961,0.2634388,0.2634388,0.0169774,0.0169774,0.0765529,0.0765529
3235,1962,-0.2096276,-0.2096276,-0.0385576,-0.0385576,0.0470858,0.0470858
3235,1963,-0.196759,-0.196759,-0.0120783,-0.0120783,0.0610039,0.0610039
3235,1964,-0.2145279,-0.2145279,-0.086578,-0.086578,-0.0555814,-0.0555814
3235,1965,0.259697,0.259697,-0.0293658,-0.0293658,-0.0160965,-0.0160965
3235,1966,0.2540434,0.2540434,-0.0232601,-0.0232601,-0.0105483,-0.0105483
3235,1967,0.251751,0.251751,-0.0248963,-0.0248963,-0.0130735,-0.0130735
3235,1968,0.2590195,0.2590195,-0.0265123,-0.0265123,-0.0135088,-0.0135088
3235,1969,0.2697334,0.2697334,-0.0265123,-0.0265123,-0.0135088,-0.0135088
3235,1970,0.302816,0.302816,-0.0250857,-0.0250857,-0.0122137,-0.0122137
3240,1953,0.5490704,0.5490704,-0.2157268,-0.2157268,0.0530625,0.0530625
3240,1954,0.5050863,0.5050863,-0.2396994,-0.2396994,0.0475099,0.0475099
3240,1955,0.4579535,0.4579535,-0.2418163,-0.2418163,0.0464072,0.0464072
3240,1956,0.4503109,0.4503109,-0.2263961,-0.2263961,0.0479798,0.0479798
3240,1957,0.4443455,0.4443455,-0.2168883,-0.2168883,0.0489667,0.0489667
3240,1958,0.4433018,0.4433018,-0.2123455,-0.2123455,0.0494429,0.0494429
3240,1959,0.4353867,0.4353867,-0.2358343,-0.2358343,0.0466482,0.0466482
3240,1960,0.4538471,0.4538471,-0.1629578,-0.1629578,0.0545938,0.0545938
3240,1961,0.4506759,0.4506759,-0.1514879,-0.1514879,0.0558744,0.0558744
3240,1962,-0.0168817,-0.0168817,-0.1900468,-0.1900468,0.0495898,0.0495898
3240,1963,-0.0316531,-0.0316531,-0.1841384,-0.1841384,0.0501603,0.0501603
3240,1964,-0.0365953,-0.0365953,-0.1757412,-0.1757412,0.0509796,0.0509796
3240,1965,0.436473,0.436473,-0.1184394,-0.1184394,0.0596906,0.0596906
3240,1966,0.4501286,0.4501286,-0.110603,-0.110603,0.060624,0.060624
3240,1967,0.4480104,0.4480104,-0.1238565,-0.1238565,0.0569115,0.0569115
3240,1968,0.4501094,0.4501094,-0.1180962,-0.1180962,0.0575666,0.0575666
3240,1969,0.4516446,0.4516446,-0.1254327,-0.1254327,0.0557229,0.0557229
3240,1970,0.446657,0.446657,-0.1235232,-0.1235232,0.0559351,0.0559351
3240,1971,0.4639478,0.4639478,-0.1110773,-0.1110773,0.0580259,0.0580259
3240,1972,0.4593037,0.4593037,-0.1110773,-0.1110773,0.0580259,0.0580259
3240,1973,0.4579258,0.4579258,-0.1077055,-0.1077055,0.0591225,0.0591225
3240,1974,0.4539609,0.4539609,-0.104446,-0.104446,0.0594991,0.0594991
3240,1975,0.3119729,0.3119729,-0.1413455,-0.1413455,0.0548073,0.0548073
3240,1976,0.293049,0.293049,-0.1431776,-0.1431776,0.0536418,0.0536418
3240,1977,0.2961445,0.2961445,-0.1479463,-0.1479463,0.0522353,0.0522353
3240,1978,0.2970168,0.2970168,-0.1442992,-0.1442992,0.0525827,0.0525827
3240,1979,0.2907279,0.2907279,-0.1535065,-0.1535065,0.0499339,0.0499339
3240,1980,0.3050853,0.3050853,-0.1484856,-0.1484856,0.0506836,0.0506836
3240,1981,0.3306974,0.3306974,-0.1543532,-0.1543532,0.0490153,0.0490153
3240,1982,0.3333411,0.3333411,-0.1605471,-0.1605471,0.0476562,0.0476562
3240,1983,0.3432919,0.3432919,-0.1587267,-0.1587267,0.0478162,0.0478162
3240,1984,0.3509668,0.3509668,-0.1630279,-0.1630279,0.0466637,0.0466637
3240,1985,0.3513432,0.3513432,-0.1630279,-0.1630279,0.0466637,0.0466637
3240,1986,0.3488224,0.3488224,-0.1630279,-0.1630279,0.0466637,0.0466637
3240,1987,0.3477199,0.3477199,-0.1569344,-0.1569344,0.0479741,0.0479741
3240,1988,0.3524276,0.3524276,-0.1569344,-0.1569344,0.0479741,0.0479741
3240,1989,0.3580365,0.3580365,-0.1569344,-0.1569344,0.0479741,0.0479741
3240,1990,0.3196687,0.3196687,-0.1587079,-0.1587079,0.0470398,0.0470398
3240,1991,0.3664877,0.3664877,-0.1552447,-0.1552447,0.0428148,0.0428148
3240,1992,0.4019556,0.4019556,-0.1630176,-0.1630176,0.0421404,0.0421404
3240,1993,0.3997066,0.3997066,-0.1705595,-0.1705595,0.0415183,0.0415183
3240,1994,0.4032881,0.4032881,-0.1741573,-0.1741573,0.0412048,0.0412048
3240,1995,0.4015916,0.4015916,-0.1767959,-0.1767959,0.0409661,0.0409661
3240,1996,0.4019381,0.4019381,-0.1767959,-0.1767959,0.0409661,0.0409661
3240,1997,0.3869162,0.3869162,-0.18504,-0.18504,0.0382318,0.0382318
3240,1998,0.3849137,0.3849137,-0.1876786,-0.1876786,0.0380088,0.0380088
3240,1999,0.4020721,0.4020721,-0.1869054,-0.1869054,0.0379189,0.0379189
3240,2000,0.4204209,0.4204209,-0.1921654,-0.1921654,0.0372928,0.0372928
3240,2001,0.4253962,0.4253962,-0.1921654,-0.1921654,0.0372928,0.0372928
3240,2002,0.4241372,0.4241372,-0.1904429,-0.1904429,0.0374526,0.0374526
3240,2003,0.4181202,0.4181202,-0.2085802,-0.2085802,0.0321247,0.0321247
3240,2004,0.2852235,0.2852235,-0.2114747,-0.2114747,0.0044014,0.0044014
3240,2005,0.2905313,0.2905313,-0.2074095,-0.2074095,0.002763,0.002763
3240,2006,0.305463,0.305463,-0.1984535,-0.1984535,0.0091783,0.0091783
3240,2007,0.2979202,0.2979202,-0.2070331,-0.2070331,-0.0028408,-0.0028408
3240,2008,0.3024834,0.3024834,-0.2111492,-0.2111492,-0.0042528,-0.0042528
3240,2009,0.5546812,0.5546812,-0.1937696,-0.1937696,0.0408569,0.0408569
3240,2010,0.5756674,0.5756674,-0.1750781,-0.1750781,0.0527278,0.0527278
3240,2011,0.5826488,0.5826488,-0.172627,-0.172627,0.0533819,0.0533819
3240,2012,0.6149501,0.6149501,-0.1594818,-0.1594818,0.0638823,0.0638823
3240,2013,NA,NA,-0.1501735,-0.1501735,0.0698724,0.0698724
3240,2014,NA,NA,-0.1501735,-0.1501735,0.0698724,0.0698724
3240,2015,NA,NA,-0.1501735,-0.1501735,0.0698724,0.0698724
3240,2016,NA,NA,-0.1497495,-0.1497495,0.0708735,0.0708735
3245,1953,-0.2058902,-0.2058902,0.0112641,0.0112641,0.0763834,0.0763834
3245,1954,-0.2162358,-0.2162358,-0.049936,-0.049936,0.0487239,0.0487239
3250,1954,0.2011941,0.2011941,0.0882468,0.0882468,0.11868,0.11868
3250,1955,0.2475528,0.2475528,0.0896741,0.0896741,0.1193148,0.1193148
3250,1956,0.2575858,0.2575858,0.0916844,0.0916844,0.1202108,0.1202108
3250,1957,0.2680154,0.2680154,0.0929448,0.0929448,0.1207736,0.1207736
3250,1958,0.3102074,0.3102074,0.0935527,0.0935527,0.1210454,0.1210454
3250,1959,0.3302914,0.3302914,0.0929448,0.0929448,0.1207736,0.1207736
3250,1960,0.3556865,0.3556865,0.1020625,0.1020625,0.1248704,0.1248704
3250,1961,0.3731935,0.3731935,0.1036679,0.1036679,0.1255963,0.1255963
3250,1962,-0.1097991,-0.1097991,0.0233647,0.0233647,0.0780617,0.0780617
3250,1963,-0.1043176,-0.1043176,0.024777,0.024777,0.0784541,0.0784541
3250,1964,-0.0915757,-0.0915757,0.0268014,0.0268014,0.0790179,0.0790179
3250,1965,0.4010899,0.4010899,0.1084434,0.1084434,0.1277642,0.1277642
3250,1966,0.3933547,0.3933547,0.1096097,0.1096097,0.1282955,0.1282955
3250,1967,0.3978684,0.3978684,0.1098895,0.1098895,0.1284231,0.1284231
3250,1968,0.4088215,0.4088215,0.110703,0.110703,0.1287941,0.1287941
3250,1969,0.4228049,0.4228049,0.110703,0.110703,0.1287941,0.1287941
3250,1970,0.4567138,0.4567138,0.1109657,0.1109657,0.1289141,0.1289141
3250,1971,0.4928879,0.4928879,0.1124604,0.1124604,0.1295972,0.1295972
3250,1972,0.5037451,0.5037451,0.1124604,0.1124604,0.1295972,0.1295972
3250,1973,0.5317857,0.5317857,0.1341125,0.1341125,0.1477871,0.1477871
3250,1974,0.5436933,0.5436933,0.1345177,0.1345177,0.1479916,0.1479916
3250,1975,0.5305471,0.5305471,0.1573034,0.1573034,0.1683778,0.1683778
3250,1976,0.5385723,0.5385723,0.2816854,0.2816854,0.2894459,0.2894459
3250,1977,0.5408384,0.5408384,0.2818782,0.2818782,0.2895842,0.2895842
3250,1978,0.6179669,0.6179669,0.4849498,0.4849498,0.4857143,0.4857143
3250,1979,0.6234384,0.6234384,0.4851485,0.4851485,0.4859026,0.4859026
3250,1980,0.6314663,0.6314663,0.4851485,0.4851485,0.4859026,0.4859026
3250,1981,0.6213012,0.6213012,0.4854369,0.4854369,0.486176,0.486176
3250,1982,0.6381108,0.6381108,0.4854369,0.4854369,0.486176,0.486176
3250,1983,0.6313894,0.6313894,0.4855305,0.4855305,0.4862647,0.4862647
3250,1984,0.6270005,0.6270005,0.5103076,0.5103076,0.5109686,0.5109686
3250,1985,0.62566,0.62566,0.5103076,0.5103076,0.5109686,0.5109686
3250,1986,0.6293647,0.6293647,0.4950896,0.4950896,0.4954643,0.4954643
3250,1987,0.6343753,0.6343753,0.4950896,0.4950896,0.4954643,0.4954643
3250,1988,0.6317387,0.6317387,0.4950896,0.4950896,0.4954643,0.4954643
3250,1989,0.602644,0.602644,0.5324298,0.5324298,0.5330325,0.5330325
3250,1990,0.6206768,0.6206768,0.532872,0.532872,0.533459,0.533459
3250,1991,0.6265246,0.6265246,0.5340742,0.5340742,0.5346188,0.5346188
3250,1992,0.5955649,0.5955649,0.5727773,0.5727773,0.573225,0.573225
3250,1993,0.5791129,0.5791129,0.5732858,0.5732858,0.5737204,0.5737204
3250,1994,0.5900266,0.5900266,0.573384,0.573384,0.5738162,0.5738162
